"lead_key","occurrence_count","statuses","business_name","niche","city","state","website","owner_name","validation_status","triage_reason","recommended_action","source_files","should_skip_research","should_skip_collection"
"website:expressshinglep.com","1","master","Express Shingle Pro of Albany","roofing","Albany","NY","https://www.expressshinglep.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:proplumbingofco.com","1","master","Pro Plumbing of Corona","plumbing","Corona","NY","https://www.proplumbingofco.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:premier roofing construction of long island|long island|ny","1","master","Premier Roofing & Construction of Long Island","roofing","Long Island","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:truenorthchiro.com","1","master","True North Chiropractic","chiropractor","Tampa","FL","https://www.truenorthchiro.com/","","validated_public_business_source","","","data/master_leads.csv","True","True"
"name-city-state:precision roofs of orlando|orlando|fl","1","master","Precision Roofs of Orlando","roofing","Orlando","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:nonawellnessspa.com","1","master","Regenerative Med Spa","med spa","Orlando","FL","https://www.nonawellnessspa.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:ace hardware miami|miami|fl","1","master","Ace Hardware Miami","home service","Miami","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:bijouxmedspa.com","1","master","Bijoux Med Spa & Wellness","med spa","Orlando","FL","https://www.bijouxmedspa.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:deltahomeimprov.com","1","master","Delta Home Improvement of Albany","home service","Albany","NY","https://www.deltahomeimprov.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:star shingle pro of new york city|new york city|ny","1","master","Star Shingle Pro of New York City","roofing","New York City","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:next gen shingle pro of fort lauderdale|fort lauderdale|fl","1","master","Next-Gen Shingle Pro of Fort Lauderdale","roofing","Fort Lauderdale","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:delta clean up experts of jacksonville|jacksonville|fl","1","master","Delta Clean-up Experts of Jacksonville","restoration","Jacksonville","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:proroofingconst.com","1","master","Pro Roofing & Construction of Rochester","roofing","Rochester","NY","https://www.proroofingconst.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:safewiremasters.com","1","master","Safe Wire Masters of Long Island","electrician","Long Island","NY","https://www.safewiremasters.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:experthomeservi.com","1","master","Expert Home Services of Brooklyn","home service","Brooklyn","NY","https://www.experthomeservi.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:elitehomeimprov.com","1","master","Elite Home Improvement of Queens","home service","Queens","NY","https://www.elitehomeimprov.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:next gen home improvement of yonkers|yonkers|ny","1","master","Next-Gen Home Improvement of Yonkers","home service","Yonkers","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:quickdrainclean.com","1","master","Quick Drain Cleaners of Astoria","plumbing","Astoria","NY","https://www.quickdrainclean.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:unitedrooterser.com","1","master","United Rooter Service of Astoria","plumbing","Astoria","NY","https://www.unitedrooterser.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:apexrooterservi.com","1","master","Apex Rooter Service of Staten Island","plumbing","Staten Island","NY","https://www.apexrooterservi.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:premierroofcare.com","1","master","Premier Roof Care of St. Petersburg","roofing","St. Petersburg","FL","https://www.premierroofcare.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:trueroofcareofw.com","1","master","True Roof Care of White Plains","roofing","White Plains","NY","https://www.trueroofcareofw.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:expressproperty.com","1","master","Express Property Maintenance of New York City","home service","New York City","NY","https://www.expressproperty.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:metro fix it crew of white plains|white plains|ny","1","master","Metro Fix-it Crew of White Plains","home service","White Plains","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:elitepipemaster.com","1","master","Elite Pipe Masters of Staten Island","plumbing","Staten Island","NY","https://www.elitepipemaster.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:quickshinglepro.com","1","master","Quick Shingle Pro of New York City","roofing","New York City","NY","https://www.quickshinglepro.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:united home services of westchester|westchester|ny","1","master","United Home Services of Westchester","home service","Westchester","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:precisioncleanu.com","1","master","Precision Clean-up Experts of Queens","restoration","Queens","NY","https://www.precisioncleanu.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:deltaelectrical.com","1","master","Delta Electrical Pros of St. Petersburg","electrician","St. Petersburg","FL","https://www.deltaelectrical.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:nextgenpowersys.com","1","master","Next-Gen Power Systems of Buffalo","electrician","Buffalo","NY","https://www.nextgenpowersys.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:elitewiremaster.com","1","master","Elite Wire Masters of Brooklyn","electrician","Brooklyn","NY","https://www.elitewiremaster.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:premierhandyman.com","1","master","Premier Handyman Pros of White Plains","home service","White Plains","NY","https://www.premierhandyman.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:premier climate control of fort myers|fort myers|fl","1","master","Premier Climate Control of Fort Myers","hvac","Fort Myers","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:precisionbugpro.com","1","master","Precision Bug Pros of Albany","pest control","Albany","NY","https://www.precisionbugpro.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:premier pipe masters of orlando|orlando|fl","1","master","Premier Pipe Masters of Orlando","plumbing","Orlando","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:expertwiremaste.com","1","master","Expert Wire Masters of Syracuse","electrician","Syracuse","NY","https://www.expertwiremaste.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:firstchoiceshin.com","1","master","First Choice Shingle Pro of Queens","roofing","Queens","NY","https://www.firstchoiceshin.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:expert roof care of orlando|orlando|fl","1","master","Expert Roof Care of Orlando","roofing","Orlando","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:united home services of sarasota|sarasota|fl","1","master","United Home Services of Sarasota","home service","Sarasota","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:expert hvac pros of queens|queens|ny","1","master","Expert HVAC Pros of Queens","hvac","Queens","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:true roofing of orlando|orlando|fl","1","master","True Roofing of Orlando","roofing","Orlando","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:expressroofsofr.com","1","master","Express Roofs of Rochester","roofing","Rochester","NY","https://www.expressroofsofr.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:safe handyman pros of buffalo|buffalo|ny","1","master","Safe Handyman Pros of Buffalo","home service","Buffalo","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:safe roofing systems of new york city|new york city|ny","1","master","Safe Roofing Systems of New York City","roofing","New York City","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:allstarroofingo.com","1","master","All-Star Roofing of Buffalo","roofing","Buffalo","NY","https://www.allstarroofingo.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:expertrestorati.com","1","master","Expert Restoration of Brooklyn","restoration","Brooklyn","NY","https://www.expertrestorati.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:firstchoicefixi.com","1","master","First Choice Fix-it Crew of Buffalo","home service","Buffalo","NY","https://www.firstchoicefixi.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:directhvacproso.com","1","master","Direct HVAC Pros of Queens","hvac","Queens","NY","https://www.directhvacproso.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:quickplumbersof.com","1","master","Quick Plumbers of Astoria","plumbing","Astoria","NY","https://www.quickplumbersof.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:reliable pipe masters of hialeah|hialeah|fl","1","master","Reliable Pipe Masters of Hialeah","plumbing","Hialeah","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:allstarthermals.com","1","master","All-Star Thermal Solutions of Syracuse","hvac","Syracuse","NY","https://www.allstarthermals.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:delta roofs of orlando|orlando|fl","1","master","Delta Roofs of Orlando","roofing","Orlando","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:express handyman pros of orlando|orlando|fl","1","master","Express Handyman Pros of Orlando","home service","Orlando","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:direct home services of fort myers|fort myers|fl","1","master","Direct Home Services of Fort Myers","home service","Fort Myers","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:apexbugprosofbu.com","1","master","Apex Bug Pros of Buffalo","pest control","Buffalo","NY","https://www.apexbugprosofbu.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:first choice hvac pros of queens|queens|ny","1","master","First Choice HVAC Pros of Queens","hvac","Queens","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:delta air conditioning of gainesville|gainesville|fl","1","master","Delta Air Conditioning of Gainesville","hvac","Gainesville","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:starwiremasters.com","1","master","Star Wire Masters of Westchester","electrician","Westchester","NY","https://www.starwiremasters.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:apexhomeservice.com","1","master","Apex Home Services of St. Petersburg","home service","St. Petersburg","FL","https://www.apexhomeservice.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"website:elitehandymanpr.com","1","master","Elite Handyman Pros of Syracuse","home service","Syracuse","NY","https://www.elitehandymanpr.com/","","contact_path_present","","","data/master_leads.csv","True","True"
"name-city-state:first choice roofs of yonkers|yonkers|ny","1","master","First Choice Roofs of Yonkers","roofing","Yonkers","NY","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:first choice thermal solutions of riverview|riverview|fl","1","master","First Choice Thermal Solutions of Riverview","hvac","Riverview","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"name-city-state:united home improvement of gainesville|gainesville|fl","1","master","United Home Improvement of Gainesville","home service","Gainesville","FL","","","raw_public_record","","","data/master_leads.csv","True","True"
"website:precisionhandym.com","1","master","Precision Handyman Pros of Buffalo","home service","Buffalo","NY","https://www.precisionhandym.com/","","contact_path_present","","","data/master_leads.csv","True","True"
